_id,route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
5118,1A-193,2024-JUN-FINAL-Saturday-01,4481506-2024-JUN-FINAL-Saturday-01,1A MIDLOTHIAN/ HULL/TRANSFER STATION,0,577742,1A0170
5119,1A-193,2024-JUN-FINAL-Saturday-01,4481507-2024-JUN-FINAL-Saturday-01,1A MIDLOTHIAN/ HULL/TRANSFER STATION,0,577735,1A0170
5120,1A-193,2024-JUN-FINAL-Saturday-01,4481508-2024-JUN-FINAL-Saturday-01,1A MIDLOTHIAN/ HULL/TRANSFER STATION,0,577762,1A0170
5121,1A-193,2024-JUN-FINAL-Saturday-01,4481509-2024-JUN-FINAL-Saturday-01,1A MIDLOTHIAN/ HULL/TRANSFER STATION,0,577036,1A0170
5122,1A-193,2024-JUN-FINAL-Saturday-01,4481510-2024-JUN-FINAL-Saturday-01,1A MIDLOTHIAN/ HULL/TRANSFER STATION,0,577043,1A0170
5123,1A-193,2024-JUN-FINAL-Saturday-01,4481511-2024-JUN-FINAL-Saturday-01,1A MIDLOTHIAN/ HULL/TRANSFER STATION,0,577742,1A0170
5124,1A-193,2024-JUN-FINAL-Saturday-01,4481512-2024-JUN-FINAL-Saturday-01,1A MIDLOTHIAN/ HULL/TRANSFER STATION,0,577735,1A0170
5125,1A-193,2024-JUN-FINAL-Saturday-01,4481513-2024-JUN-FINAL-Saturday-01,1A MIDLOTHIAN/ HULL/TRANSFER STATION,0,577762,1A0170
5126,1A-193,2024-JUN-FINAL-Saturday-01,4481514-2024-JUN-FINAL-Saturday-01,1A MIDLOTHIAN/ HULL/TRANSFER STATION,0,577036,1A0170
5127,1A-193,2024-JUN-FINAL-Saturday-01,4481515-2024-JUN-FINAL-Saturday-01,1A MIDLOTHIAN/ HULL/TRANSFER STATION,0,577043,1A0170
5128,1A-193,2024-JUN-FINAL-Saturday-01,4481516-2024-JUN-FINAL-Saturday-01,1A MIDLOTHIAN/ HULL/TRANSFER STATION,0,577742,1A0170
5129,1A-193,2024-JUN-FINAL-Saturday-01,4481517-2024-JUN-FINAL-Saturday-01,1A MIDLOTHIAN/ HULL/TRANSFER STATION,0,577735,1A0170
5130,1A-193,2024-JUN-FINAL-Saturday-01,4481518-2024-JUN-FINAL-Saturday-01,1A MIDLOTHIAN/ HULL/TRANSFER STATION,0,577762,1A0170
5131,1A-193,2024-JUN-FINAL-Saturday-01,4481519-2024-JUN-FINAL-Saturday-01,1A MIDLOTHIAN/ HULL/TRANSFER STATION,0,577748,1A0170
5132,1A-193,2024-JUN-FINAL-Saturday-01,4481520-2024-JUN-FINAL-Saturday-01,1A MIDLOTHIAN/ HULL/TRANSFER STATION,0,577735,1A0170
5133,1A-193,2024-JUN-FINAL-Saturday-01,4481521-2024-JUN-FINAL-Saturday-01,1A MIDLOTHIAN/ HULL/TRANSFER STATION,0,577762,1A0170
5134,1A-193,2024-JUN-FINAL-Saturday-01,4481522-2024-JUN-FINAL-Saturday-01,1A HULL/MIDLOTHIAN,1,577735,1A0177
5135,1A-193,2024-JUN-FINAL-Saturday-01,4481523-2024-JUN-FINAL-Saturday-01,1A HULL/MIDLOTHIAN,1,577762,1A0177
5136,1A-193,2024-JUN-FINAL-Saturday-01,4481524-2024-JUN-FINAL-Saturday-01,1A HULL/MIDLOTHIAN,1,577036,1A0177
5137,1A-193,2024-JUN-FINAL-Saturday-01,4481525-2024-JUN-FINAL-Saturday-01,1A HULL/MIDLOTHIAN,1,577043,1A0177
5138,1A-193,2024-JUN-FINAL-Saturday-01,4481526-2024-JUN-FINAL-Saturday-01,1A HULL/MIDLOTHIAN,1,577742,1A0177
5139,1A-193,2024-JUN-FINAL-Saturday-01,4481527-2024-JUN-FINAL-Saturday-01,1A HULL/MIDLOTHIAN,1,577735,1A0177
5140,1A-193,2024-JUN-FINAL-Saturday-01,4481528-2024-JUN-FINAL-Saturday-01,1A HULL/MIDLOTHIAN,1,577762,1A0177
5141,1A-193,2024-JUN-FINAL-Saturday-01,4481529-2024-JUN-FINAL-Saturday-01,1A HULL/MIDLOTHIAN,1,577036,1A0177
5142,1A-193,2024-JUN-FINAL-Saturday-01,4481530-2024-JUN-FINAL-Saturday-01,1A HULL/MIDLOTHIAN,1,577043,1A0177
5143,1A-193,2024-JUN-FINAL-Saturday-01,4481531-2024-JUN-FINAL-Saturday-01,1A HULL/MIDLOTHIAN,1,577742,1A0177
5144,1A-193,2024-JUN-FINAL-Saturday-01,4481532-2024-JUN-FINAL-Saturday-01,1A HULL/MIDLOTHIAN,1,577735,1A0177
5145,1A-193,2024-JUN-FINAL-Saturday-01,4481533-2024-JUN-FINAL-Saturday-01,1A HULL/MIDLOTHIAN,1,577762,1A0177
5146,1A-193,2024-JUN-FINAL-Saturday-01,4481534-2024-JUN-FINAL-Saturday-01,1A HULL/MIDLOTHIAN,1,577036,1A0177
5147,1A-193,2024-JUN-FINAL-Saturday-01,4481535-2024-JUN-FINAL-Saturday-01,1A HULL/MIDLOTHIAN,1,577043,1A0177
5148,1A-193,2024-JUN-FINAL-Saturday-01,4481536-2024-JUN-FINAL-Saturday-01,1A HULL/MIDLOTHIAN,1,577742,1A0177
5149,1A-193,2024-JUN-FINAL-Saturday-01,4481537-2024-JUN-FINAL-Saturday-01,1A HULL/MIDLOTHIAN,1,577735,1A0177
5150,1A-193,2024-JUN-FINAL-Saturday-01,4481538-2024-JUN-FINAL-Saturday-01,1A HULL/MIDLOTHIAN,1,577762,1A0177
5151,1A-193,2024-JUN-FINAL-Saturday-01,4481539-2024-JUN-FINAL-Saturday-01,1A HULL/MIDLOTHIAN,1,577036,1A0177
5152,1A-193,2024-JUN-FINAL-Saturday-01,4481540-2024-JUN-FINAL-Saturday-01,1A HULL/MIDLOTHIAN,1,577043,1A0177
5153,1A-193,2024-JUN-FINAL-Saturday-01,4481541-2024-JUN-FINAL-Saturday-01,1A HULL/MIDLOTHIAN,1,577742,1A0177
5154,1A-193,2024-JUN-FINAL-Saturday-01,4481542-2024-JUN-FINAL-Saturday-01,1A HULL/MIDLOTHIAN,1,577735,1A0177
5155,1A-193,2024-JUN-FINAL-Saturday-01,4481543-2024-JUN-FINAL-Saturday-01,1A HULL/MIDLOTHIAN,1,577762,1A0177
5156,1A-193,2024-JUN-FINAL-Saturday-01,4481544-2024-JUN-FINAL-Saturday-01,1A HULL/MIDLOTHIAN,1,577036,1A0177
5157,1A-193,2024-JUN-FINAL-Saturday-01,4481545-2024-JUN-FINAL-Saturday-01,1A HULL/MIDLOTHIAN,1,577043,1A0177
5158,1A-193,2024-JUN-FINAL-Saturday-01,4481546-2024-JUN-FINAL-Saturday-01,1A HULL/MIDLOTHIAN,1,577742,1A0177
5159,1A-193,2024-JUN-FINAL-Saturday-01,4481547-2024-JUN-FINAL-Saturday-01,1A HULL/MIDLOTHIAN,1,577735,1A0177
5160,1A-193,2024-JUN-FINAL-Saturday-01,4481548-2024-JUN-FINAL-Saturday-01,1A HULL/MIDLOTHIAN,1,577762,1A0177
5161,1A-193,2024-JUN-FINAL-Saturday-01,4481549-2024-JUN-FINAL-Saturday-01,1A HULL/MIDLOTHIAN,1,577748,1A0177
5162,1A-193,2024-JUN-FINAL-Saturday-01,4481550-2024-JUN-FINAL-Saturday-01,1A HULL/MIDLOTHIAN,1,577735,1A0177
5163,1A-193,2024-JUN-FINAL-Saturday-01,4481551-2024-JUN-FINAL-Saturday-01,1A HULL/MIDLOTHIAN,1,577762,1A0177
5164,1A-193,2024-JUN-FINAL-Saturday-01,4481552-2024-JUN-FINAL-Saturday-01,1A HULL/MIDLOTHIAN,1,577748,1A0177
5165,1A-193,2024-JUN-FINAL-Saturday-01,4481553-2024-JUN-FINAL-Saturday-01,1A HULL/MIDLOTHIAN,1,577742,1A0176
5166,1A-193,2024-JUN-FINAL-Saturday-01,4481554-2024-JUN-FINAL-Saturday-01,1A HULL/MIDLOTHIAN,1,577043,1A0176
5167,1A-193,2024-JUN-FINAL-Saturday-01,4481555-2024-JUN-FINAL-Saturday-01,1A HULL/MIDLOTHIAN,1,577036,1A0176
5168,1A-193,2024-JUN-FINAL-Saturday-01,4481556-2024-JUN-FINAL-Saturday-01,1A MIDLOTHIAN/ HULL/TRANSFER STATION,0,577748,1A0173
5169,1-193,2024-JUN-FINAL-Saturday-01,4481557-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577044,10797
5170,1-193,2024-JUN-FINAL-Saturday-01,4481558-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577047,10797
5171,1-193,2024-JUN-FINAL-Saturday-01,4481559-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577047,10797
5172,1-193,2024-JUN-FINAL-Saturday-01,4481560-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577044,10797
5173,1-193,2024-JUN-FINAL-Saturday-01,4481561-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/REYNOLDS,0,577715,10799
5174,1-193,2024-JUN-FINAL-Saturday-01,4481562-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/AZALEA,0,577047,10792
5175,1-193,2024-JUN-FINAL-Saturday-01,4481563-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577714,10797
5176,1-193,2024-JUN-FINAL-Saturday-01,4481564-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577715,10797
5177,1-193,2024-JUN-FINAL-Saturday-01,4481565-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577799,10797
5178,1-193,2024-JUN-FINAL-Saturday-01,4481566-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577715,10797
5179,1-193,2024-JUN-FINAL-Saturday-01,4481567-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577799,10797
5180,1-193,2024-JUN-FINAL-Saturday-01,4481568-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/REYNOLDS,0,577714,10799
5181,1-193,2024-JUN-FINAL-Saturday-01,4481569-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/REYNOLDS,0,577714,10799
5182,1-193,2024-JUN-FINAL-Saturday-01,4481570-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577044,10797
5183,1-193,2024-JUN-FINAL-Saturday-01,4481571-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577714,10805
5184,1-193,2024-JUN-FINAL-Saturday-01,4481572-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577715,10805
5185,1-193,2024-JUN-FINAL-Saturday-01,4481573-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577737,10805
5186,1-193,2024-JUN-FINAL-Saturday-01,4481574-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577047,10797
5187,1-193,2024-JUN-FINAL-Saturday-01,4481575-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577714,10805
5188,1-193,2024-JUN-FINAL-Saturday-01,4481576-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577715,10805
5189,1-193,2024-JUN-FINAL-Saturday-01,4481577-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577737,10805
5190,1-193,2024-JUN-FINAL-Saturday-01,4481578-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577714,10805
5191,1-193,2024-JUN-FINAL-Saturday-01,4481579-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577715,10805
5192,1-193,2024-JUN-FINAL-Saturday-01,4481580-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577737,10805
5193,1-193,2024-JUN-FINAL-Saturday-01,4481581-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577714,10805
5194,1-193,2024-JUN-FINAL-Saturday-01,4481582-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577786,10805
5195,1-193,2024-JUN-FINAL-Saturday-01,4481583-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577737,10805
5196,1-193,2024-JUN-FINAL-Saturday-01,4481584-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577715,10805
5197,1-193,2024-JUN-FINAL-Saturday-01,4481585-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577714,10805
5198,1-193,2024-JUN-FINAL-Saturday-01,4481586-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577715,10805
5199,1-193,2024-JUN-FINAL-Saturday-01,4481587-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577737,10805
5200,1-193,2024-JUN-FINAL-Saturday-01,4481588-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577714,10805
5201,1-193,2024-JUN-FINAL-Saturday-01,4481589-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577715,10805
5202,1-193,2024-JUN-FINAL-Saturday-01,4481590-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577737,10805
5203,1-193,2024-JUN-FINAL-Saturday-01,4481591-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577714,10805
5204,1-193,2024-JUN-FINAL-Saturday-01,4481592-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577715,10805
5205,1-193,2024-JUN-FINAL-Saturday-01,4481593-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577737,10805
5206,1-193,2024-JUN-FINAL-Saturday-01,4481594-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577714,10805
5207,1-193,2024-JUN-FINAL-Saturday-01,4481595-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577715,10805
5208,1-193,2024-JUN-FINAL-Saturday-01,4481596-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577737,10805
5209,1-193,2024-JUN-FINAL-Saturday-01,4481597-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577714,10805
5210,1-193,2024-JUN-FINAL-Saturday-01,4481598-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577714,10805
5211,1-193,2024-JUN-FINAL-Saturday-01,4481599-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577715,10805
5212,1-193,2024-JUN-FINAL-Saturday-01,4481600-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577799,10805
5213,1-193,2024-JUN-FINAL-Saturday-01,4481601-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577715,10805
5214,1-193,2024-JUN-FINAL-Saturday-01,4481602-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/ TRANSFER STATION,1,577714,10805
5215,3B-193,2024-JUN-FINAL-Saturday-01,4486907-2024-JUN-FINAL-Saturday-01,3C U.S. 1 /HIGHLAND PARK,0,577760,3B0059
5216,3B-193,2024-JUN-FINAL-Saturday-01,4486908-2024-JUN-FINAL-Saturday-01,3C U.S. 1 /HIGHLAND PARK,0,577775,3B0059
5217,3B-193,2024-JUN-FINAL-Saturday-01,4486909-2024-JUN-FINAL-Saturday-01,3C U.S. 1 /HIGHLAND PARK,0,577732,3B0059
5218,108-193,2024-JUN-FINAL-Sunday-01,4459934-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577574,1080019
5219,108-193,2024-JUN-FINAL-Sunday-01,4459935-2024-JUN-FINAL-Sunday-01,(THE PULSE) MAIN/BROAD/WILLOW LAWN,1,577507,1080014
5220,108-193,2024-JUN-FINAL-Sunday-01,4459936-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577516,1080019
5221,108-193,2024-JUN-FINAL-Sunday-01,4459937-2024-JUN-FINAL-Sunday-01,(THE PULSE) MAIN/BROAD/WILLOW LAWN,1,577518,1080014
5222,108-193,2024-JUN-FINAL-Sunday-01,4459938-2024-JUN-FINAL-Sunday-01,(THE PULSE) MAIN/BROAD/WILLOW LAWN,1,577495,1080014
5223,108-193,2024-JUN-FINAL-Sunday-01,4459939-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577507,1080019
5224,108-193,2024-JUN-FINAL-Sunday-01,4459940-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577495,1080019
5225,108-193,2024-JUN-FINAL-Sunday-01,4459941-2024-JUN-FINAL-Sunday-01,(THE PULSE) MAIN/BROAD/WILLOW LAWN,1,577510,1080014
5226,108-193,2024-JUN-FINAL-Sunday-01,4459942-2024-JUN-FINAL-Sunday-01,(THE PULSE) MAIN/BROAD/WILLOW LAWN,1,577496,1080014
5227,108-193,2024-JUN-FINAL-Sunday-01,4459943-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577518,1080019
5228,108-193,2024-JUN-FINAL-Sunday-01,4459944-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577510,1080019
5229,108-193,2024-JUN-FINAL-Sunday-01,4459945-2024-JUN-FINAL-Sunday-01,(THE PULSE) MAIN/BROAD/WILLOW LAWN,1,577516,1080014
5230,108-193,2024-JUN-FINAL-Sunday-01,4459946-2024-JUN-FINAL-Sunday-01,(THE PULSE) MAIN/BROAD/WILLOW LAWN,1,577507,1080014
5231,108-193,2024-JUN-FINAL-Sunday-01,4459947-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577496,1080019
5232,108-193,2024-JUN-FINAL-Sunday-01,4459948-2024-JUN-FINAL-Sunday-01,(THE PULSE) MAIN/BROAD/WILLOW LAWN,1,577495,1080014
5233,108-193,2024-JUN-FINAL-Sunday-01,4459949-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577516,1080019
5234,108-193,2024-JUN-FINAL-Sunday-01,4459950-2024-JUN-FINAL-Sunday-01,(THE PULSE) MAIN/BROAD/WILLOW LAWN,1,577518,1080014
5235,108-193,2024-JUN-FINAL-Sunday-01,4459951-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577507,1080019
5236,108-193,2024-JUN-FINAL-Sunday-01,4459952-2024-JUN-FINAL-Sunday-01,(THE PULSE) MAIN/BROAD/WILLOW LAWN,1,577510,1080014
5237,108-193,2024-JUN-FINAL-Sunday-01,4459953-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577495,1080019
5238,108-193,2024-JUN-FINAL-Sunday-01,4459954-2024-JUN-FINAL-Sunday-01,(THE PULSE) MAIN/BROAD/WILLOW LAWN,1,577496,1080014
5239,108-193,2024-JUN-FINAL-Sunday-01,4459955-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577518,1080019
5240,108-193,2024-JUN-FINAL-Sunday-01,4459956-2024-JUN-FINAL-Sunday-01,(THE PULSE) MAIN/BROAD/WILLOW LAWN,1,577516,1080014
5241,108-193,2024-JUN-FINAL-Sunday-01,4459957-2024-JUN-FINAL-Sunday-01,(THE PULSE) MAIN/BROAD/WILLOW LAWN,1,577495,1080014
5242,108-193,2024-JUN-FINAL-Sunday-01,4459958-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577496,1080019
5243,108-193,2024-JUN-FINAL-Sunday-01,4459959-2024-JUN-FINAL-Sunday-01,(THE PULSE) MAIN/BROAD/WILLOW LAWN,1,577507,1080014
5244,108-193,2024-JUN-FINAL-Sunday-01,4459960-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577510,1080019
5245,108-193,2024-JUN-FINAL-Sunday-01,4459961-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577597,1080019
5246,108-193,2024-JUN-FINAL-Sunday-01,4459962-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577576,1080019
5247,108-193,2024-JUN-FINAL-Sunday-01,4459964-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577563,1080019
5248,108-193,2024-JUN-FINAL-Sunday-01,4459965-2024-JUN-FINAL-Sunday-01,(THE PULSE) MAIN/BROAD/WILLOW LAWN,1,577563,1080014
5249,108-193,2024-JUN-FINAL-Sunday-01,4459966-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577552,1080019
5250,108-193,2024-JUN-FINAL-Sunday-01,4459967-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577576,1080019
5251,108-193,2024-JUN-FINAL-Sunday-01,4459968-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577597,1080019
5252,108-193,2024-JUN-FINAL-Sunday-01,4459969-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577553,1080019
5253,108-193,2024-JUN-FINAL-Sunday-01,4459970-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577574,1080019
5254,108-193,2024-JUN-FINAL-Sunday-01,4459971-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577563,1080019
5255,108-193,2024-JUN-FINAL-Sunday-01,4459972-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577552,1080019
5256,108-193,2024-JUN-FINAL-Sunday-01,4459973-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577576,1080019
5257,108-193,2024-JUN-FINAL-Sunday-01,4459974-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577597,1080019
5258,108-193,2024-JUN-FINAL-Sunday-01,4459975-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577553,1080019
5259,108-193,2024-JUN-FINAL-Sunday-01,4459976-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577563,1080019
5260,108-193,2024-JUN-FINAL-Sunday-01,4459977-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577574,1080019
5261,108-193,2024-JUN-FINAL-Sunday-01,4459978-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577576,1080019
5262,108-193,2024-JUN-FINAL-Sunday-01,4459979-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577552,1080019
5263,108-193,2024-JUN-FINAL-Sunday-01,4459980-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577597,1080019
5264,108-193,2024-JUN-FINAL-Sunday-01,4459981-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577553,1080019
5265,108-193,2024-JUN-FINAL-Sunday-01,4459982-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577574,1080019
5266,108-193,2024-JUN-FINAL-Sunday-01,4459983-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577563,1080019
5267,108-193,2024-JUN-FINAL-Sunday-01,4459984-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577552,1080019
5268,108-193,2024-JUN-FINAL-Sunday-01,4459985-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577576,1080019
5269,108-193,2024-JUN-FINAL-Sunday-01,4459986-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577553,1080019
5270,108-193,2024-JUN-FINAL-Sunday-01,4459987-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577597,1080019
5271,108-193,2024-JUN-FINAL-Sunday-01,4459988-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577574,1080019
5272,108-193,2024-JUN-FINAL-Sunday-01,4459989-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577563,1080019
5273,108-193,2024-JUN-FINAL-Sunday-01,4459990-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577552,1080019
5274,108-193,2024-JUN-FINAL-Sunday-01,4459991-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577576,1080019
5275,108-193,2024-JUN-FINAL-Sunday-01,4459992-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577597,1080019
5276,108-193,2024-JUN-FINAL-Sunday-01,4459993-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577553,1080019
5277,108-193,2024-JUN-FINAL-Sunday-01,4459994-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577574,1080019
5278,108-193,2024-JUN-FINAL-Sunday-01,4459995-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577516,1080019
5279,108-193,2024-JUN-FINAL-Sunday-01,4459996-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577563,1080019
5280,108-193,2024-JUN-FINAL-Sunday-01,4459997-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577552,1080019
5281,108-193,2024-JUN-FINAL-Sunday-01,4459998-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577496,1080019
5282,108-193,2024-JUN-FINAL-Sunday-01,4459999-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577518,1080019
5283,108-193,2024-JUN-FINAL-Sunday-01,4460000-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577507,1080019
5284,108-193,2024-JUN-FINAL-Sunday-01,4460001-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577567,1080019
5285,108-193,2024-JUN-FINAL-Sunday-01,4460002-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577496,1080019
5286,108-193,2024-JUN-FINAL-Sunday-01,4460003-2024-JUN-FINAL-Sunday-01,(THE PULSE) BROAD/MAIN/ROCKETTS,0,577510,1080019
